case_id,B,K,M,N,dependency_count,node_id,output_elements,real_macs,input_source_id,source_row
edc_n07,1,2,1,8,0,contract_0,8,64,final_contractions,786
edc_n07,1,2,1,8,0,contract_1,8,64,final_contractions,787
edc_n07,1,2,1,8,0,contract_2,8,64,final_contractions,788
edc_n07,1,2,1,8,0,contract_3,8,64,final_contractions,789
edc_n07,1,2,1,8,0,contract_4,8,64,final_contractions,790
edc_n07,1,2,1,8,0,contract_5,8,64,final_contractions,791
edc_n07,1,2,1,2,0,contract_6,2,16,final_contractions,792
edc_n07,1,2,4,1,2,contract_7,4,32,final_contractions,793
edc_n07,1,2,2,8,0,contract_8,16,128,final_contractions,794
edc_n07,1,2,8,2,1,contract_9,16,128,final_contractions,795
edc_n07,1,2,4,4,2,contract_10,16,128,final_contractions,796
edc_n07,1,2,4,8,2,contract_11,32,256,final_contractions,797
edc_n07,1,4,4,8,2,contract_12,32,512,final_contractions,798
edc_n07,1,2,4,16,2,contract_13,64,512,final_contractions,799
edc_n07,1,4,4,16,2,contract_14,64,1024,final_contractions,800
edc_n07,1,2,4,32,2,contract_15,128,1024,final_contractions,801
edc_n07,1,4,4,32,1,contract_16,128,2048,final_contractions,802
edc_n11,1,2,1,8,0,contract_0,8,64,final_contractions,803
edc_n11,1,2,1,8,0,contract_1,8,64,final_contractions,804
edc_n11,1,2,1,8,0,contract_2,8,64,final_contractions,805
edc_n11,1,2,1,8,0,contract_3,8,64,final_contractions,806
edc_n11,1,2,1,8,0,contract_4,8,64,final_contractions,807
edc_n11,1,2,1,8,0,contract_5,8,64,final_contractions,808
edc_n11,1,2,1,8,0,contract_6,8,64,final_contractions,809
edc_n11,1,2,1,8,0,contract_7,8,64,final_contractions,810
edc_n11,1,2,1,8,0,contract_8,8,64,final_contractions,811
edc_n11,1,2,1,8,0,contract_9,8,64,final_contractions,812
edc_n11,1,2,1,2,0,contract_10,2,16,final_contractions,813
edc_n11,1,2,4,1,2,contract_11,4,32,final_contractions,814
edc_n11,1,2,2,8,0,contract_12,16,128,final_contractions,815
edc_n11,1,2,8,2,1,contract_13,16,128,final_contractions,816
edc_n11,1,2,4,4,2,contract_14,16,128,final_contractions,817
edc_n11,1,2,4,4,2,contract_15,16,128,final_contractions,818
edc_n11,1,2,8,4,1,contract_16,32,256,final_contractions,819
edc_n11,1,2,8,4,1,contract_17,32,256,final_contractions,820
edc_n11,1,2,4,8,2,contract_18,32,256,final_contractions,821
edc_n11,1,2,4,16,2,contract_19,64,512,final_contractions,822
edc_n11,1,2,4,16,2,contract_20,64,512,final_contractions,823
edc_n11,1,2,8,8,1,contract_21,64,512,final_contractions,824
edc_n11,1,4,8,16,2,contract_22,128,2048,final_contractions,825
edc_n11,1,2,8,32,2,contract_23,256,2048,final_contractions,826
edc_n11,1,2,8,64,2,contract_24,512,4096,final_contractions,827
edc_n11,1,4,16,64,2,contract_25,1024,16384,final_contractions,828
edc_n11,1,16,32,64,2,contract_26,2048,131072,final_contractions,829
edc_n15,1,2,1,8,0,contract_0,8,64,final_contractions,830
edc_n15,1,2,1,8,0,contract_1,8,64,final_contractions,831
edc_n15,1,2,1,8,0,contract_2,8,64,final_contractions,832
edc_n15,1,2,1,8,0,contract_3,8,64,final_contractions,833
edc_n15,1,2,1,8,0,contract_4,8,64,final_contractions,834
edc_n15,1,2,1,8,0,contract_5,8,64,final_contractions,835
edc_n15,1,2,1,8,0,contract_6,8,64,final_contractions,836
edc_n15,1,2,1,8,0,contract_7,8,64,final_contractions,837
edc_n15,1,2,1,8,0,contract_8,8,64,final_contractions,838
edc_n15,1,2,1,8,0,contract_9,8,64,final_contractions,839
edc_n15,1,2,1,8,0,contract_10,8,64,final_contractions,840
edc_n15,1,2,1,8,0,contract_11,8,64,final_contractions,841
edc_n15,1,2,1,8,0,contract_12,8,64,final_contractions,842
edc_n15,1,2,1,8,0,contract_13,8,64,final_contractions,843
edc_n15,1,2,1,2,0,contract_14,2,16,final_contractions,844
edc_n15,1,2,4,1,2,contract_15,4,32,final_contractions,845
edc_n15,1,2,2,8,0,contract_16,16,128,final_contractions,846
edc_n15,1,2,8,2,1,contract_17,16,128,final_contractions,847
edc_n15,1,2,4,4,2,contract_18,16,128,final_contractions,848
edc_n15,1,2,4,4,2,contract_19,16,128,final_contractions,849
edc_n15,1,2,4,4,2,contract_20,16,128,final_contractions,850
edc_n15,1,2,8,4,1,contract_21,32,256,final_contractions,851
edc_n15,1,2,8,4,1,contract_22,32,256,final_contractions,852
edc_n15,1,2,8,4,1,contract_23,32,256,final_contractions,853
edc_n15,1,2,8,4,1,contract_24,32,256,final_contractions,854
edc_n15,1,2,4,8,2,contract_25,32,256,final_contractions,855
edc_n15,1,2,4,16,2,contract_26,64,512,final_contractions,856
edc_n15,1,2,4,16,2,contract_27,64,512,final_contractions,857
edc_n15,1,2,8,16,2,contract_28,128,1024,final_contractions,858
edc_n15,1,2,8,16,1,contract_29,128,1024,final_contractions,859
edc_n15,1,4,8,32,2,contract_30,256,4096,final_contractions,860
edc_n15,1,2,8,32,2,contract_31,256,2048,final_contractions,861
edc_n15,1,4,4,64,2,contract_32,256,4096,final_contractions,862
edc_n15,1,2,8,128,2,contract_33,1024,8192,final_contractions,863
edc_n15,1,8,16,128,2,contract_34,2048,65536,final_contractions,864
edc_n15,1,4,16,512,2,contract_35,8192,131072,final_contractions,865
edc_n15,1,8,32,1024,2,contract_36,32768,1048576,final_contractions,866
edc_n17,1,2,1,8,0,contract_0,8,64,final_contractions,867
edc_n17,1,2,1,8,0,contract_1,8,64,final_contractions,868
edc_n17,1,2,1,8,0,contract_2,8,64,final_contractions,869
edc_n17,1,2,1,8,0,contract_3,8,64,final_contractions,870
edc_n17,1,2,1,8,0,contract_4,8,64,final_contractions,871
edc_n17,1,2,1,8,0,contract_5,8,64,final_contractions,872
edc_n17,1,2,1,8,0,contract_6,8,64,final_contractions,873
edc_n17,1,2,1,8,0,contract_7,8,64,final_contractions,874
edc_n17,1,2,1,8,0,contract_8,8,64,final_contractions,875
edc_n17,1,2,1,8,0,contract_9,8,64,final_contractions,876
edc_n17,1,2,1,8,0,contract_10,8,64,final_contractions,877
edc_n17,1,2,1,8,0,contract_11,8,64,final_contractions,878
edc_n17,1,2,1,8,0,contract_12,8,64,final_contractions,879
edc_n17,1,2,1,8,0,contract_13,8,64,final_contractions,880
edc_n17,1,2,1,8,0,contract_14,8,64,final_contractions,881
edc_n17,1,2,1,8,0,contract_15,8,64,final_contractions,882
edc_n17,1,2,1,2,0,contract_16,2,16,final_contractions,883
edc_n17,1,2,4,1,2,contract_17,4,32,final_contractions,884
edc_n17,1,2,2,8,0,contract_18,16,128,final_contractions,885
edc_n17,1,2,8,2,1,contract_19,16,128,final_contractions,886
edc_n17,1,2,4,4,2,contract_20,16,128,final_contractions,887
edc_n17,1,2,4,4,2,contract_21,16,128,final_contractions,888
edc_n17,1,2,4,4,2,contract_22,16,128,final_contractions,889
edc_n17,1,2,4,4,2,contract_23,16,128,final_contractions,890
edc_n17,1,2,8,4,1,contract_24,32,256,final_contractions,891
edc_n17,1,2,8,4,1,contract_25,32,256,final_contractions,892
edc_n17,1,2,8,4,1,contract_26,32,256,final_contractions,893
edc_n17,1,2,8,4,1,contract_27,32,256,final_contractions,894
edc_n17,1,2,8,4,1,contract_28,32,256,final_contractions,895
edc_n17,1,2,4,16,2,contract_29,64,512,final_contractions,896
edc_n17,1,2,4,16,2,contract_30,64,512,final_contractions,897
edc_n17,1,2,8,8,1,contract_31,64,512,final_contractions,898
edc_n17,1,2,8,16,2,contract_32,128,1024,final_contractions,899
edc_n17,1,2,8,32,2,contract_33,256,2048,final_contractions,900
edc_n17,1,4,4,64,2,contract_34,256,4096,final_contractions,901
edc_n17,1,2,8,128,2,contract_35,1024,8192,final_contractions,902
edc_n17,1,8,16,128,2,contract_36,2048,65536,final_contractions,903
edc_n17,1,4,16,512,2,contract_37,8192,131072,final_contractions,904
edc_n17,1,2,8,4096,2,contract_38,32768,262144,final_contractions,905
edc_n17,1,4,8,8192,2,contract_39,65536,1048576,final_contractions,906
edc_n17,1,4,8,16384,2,contract_40,131072,2097152,final_contractions,907
edc_n17,1,8,8,16384,2,contract_41,131072,4194304,final_contractions,908
edc_n19,1,2,1,8,0,contract_0,8,64,final_contractions,909
edc_n19,1,2,1,8,0,contract_1,8,64,final_contractions,910
edc_n19,1,2,1,8,0,contract_2,8,64,final_contractions,911
edc_n19,1,2,1,8,0,contract_3,8,64,final_contractions,912
edc_n19,1,2,1,8,0,contract_4,8,64,final_contractions,913
edc_n19,1,2,1,8,0,contract_5,8,64,final_contractions,914
edc_n19,1,2,1,8,0,contract_6,8,64,final_contractions,915
edc_n19,1,2,1,8,0,contract_7,8,64,final_contractions,916
edc_n19,1,2,1,8,0,contract_8,8,64,final_contractions,917
edc_n19,1,2,1,8,0,contract_9,8,64,final_contractions,918
edc_n19,1,2,1,8,0,contract_10,8,64,final_contractions,919
edc_n19,1,2,1,8,0,contract_11,8,64,final_contractions,920
edc_n19,1,2,1,8,0,contract_12,8,64,final_contractions,921
edc_n19,1,2,1,8,0,contract_13,8,64,final_contractions,922
edc_n19,1,2,1,8,0,contract_14,8,64,final_contractions,923
edc_n19,1,2,1,8,0,contract_15,8,64,final_contractions,924
edc_n19,1,2,1,8,0,contract_16,8,64,final_contractions,925
edc_n19,1,2,1,8,0,contract_17,8,64,final_contractions,926
edc_n19,1,2,1,2,0,contract_18,2,16,final_contractions,927
edc_n19,1,2,4,1,2,contract_19,4,32,final_contractions,928
edc_n19,1,2,2,8,0,contract_20,16,128,final_contractions,929
edc_n19,1,2,8,2,1,contract_21,16,128,final_contractions,930
edc_n19,1,2,4,4,2,contract_22,16,128,final_contractions,931
edc_n19,1,2,4,4,2,contract_23,16,128,final_contractions,932
edc_n19,1,2,4,4,2,contract_24,16,128,final_contractions,933
edc_n19,1,2,4,4,2,contract_25,16,128,final_contractions,934
edc_n19,1,2,8,4,1,contract_26,32,256,final_contractions,935
edc_n19,1,2,8,4,1,contract_27,32,256,final_contractions,936
edc_n19,1,2,8,4,1,contract_28,32,256,final_contractions,937
edc_n19,1,2,8,4,1,contract_29,32,256,final_contractions,938
edc_n19,1,2,8,4,1,contract_30,32,256,final_contractions,939
edc_n19,1,2,8,4,1,contract_31,32,256,final_contractions,940
edc_n19,1,2,4,8,2,contract_32,32,256,final_contractions,941
edc_n19,1,2,4,16,2,contract_33,64,512,final_contractions,942
edc_n19,1,2,4,16,2,contract_34,64,512,final_contractions,943
edc_n19,1,2,8,8,1,contract_35,64,512,final_contractions,944
edc_n19,1,2,8,16,2,contract_36,128,1024,final_contractions,945
edc_n19,1,2,8,32,2,contract_37,256,2048,final_contractions,946
edc_n19,1,4,4,64,2,contract_38,256,4096,final_contractions,947
edc_n19,1,4,16,32,2,contract_39,512,8192,final_contractions,948
edc_n19,1,4,8,128,2,contract_40,1024,16384,final_contractions,949
edc_n19,1,2,8,128,2,contract_41,1024,8192,final_contractions,950
edc_n19,1,4,8,256,2,contract_42,2048,32768,final_contractions,951
edc_n19,1,4,8,256,2,contract_43,2048,32768,final_contractions,952
edc_n19,1,4,8,512,2,contract_44,4096,65536,final_contractions,953
edc_n19,1,4,16,1024,2,contract_45,16384,262144,final_contractions,954
edc_n19,1,8,256,2048,2,contract_46,524288,16777216,final_contractions,955
edc_n21,1,2,1,8,0,contract_0,8,64,final_contractions,956
edc_n21,1,2,1,8,0,contract_1,8,64,final_contractions,957
edc_n21,1,2,1,8,0,contract_2,8,64,final_contractions,958
edc_n21,1,2,1,8,0,contract_3,8,64,final_contractions,959
edc_n21,1,2,1,8,0,contract_4,8,64,final_contractions,960
edc_n21,1,2,1,8,0,contract_5,8,64,final_contractions,961
edc_n21,1,2,1,8,0,contract_6,8,64,final_contractions,962
edc_n21,1,2,1,8,0,contract_7,8,64,final_contractions,963
edc_n21,1,2,1,8,0,contract_8,8,64,final_contractions,964
edc_n21,1,2,1,8,0,contract_9,8,64,final_contractions,965
edc_n21,1,2,1,8,0,contract_10,8,64,final_contractions,966
edc_n21,1,2,1,8,0,contract_11,8,64,final_contractions,967
edc_n21,1,2,1,8,0,contract_12,8,64,final_contractions,968
edc_n21,1,2,1,8,0,contract_13,8,64,final_contractions,969
edc_n21,1,2,1,8,0,contract_14,8,64,final_contractions,970
edc_n21,1,2,1,8,0,contract_15,8,64,final_contractions,971
edc_n21,1,2,1,8,0,contract_16,8,64,final_contractions,972
edc_n21,1,2,1,8,0,contract_17,8,64,final_contractions,973
edc_n21,1,2,1,8,0,contract_18,8,64,final_contractions,974
edc_n21,1,2,1,8,0,contract_19,8,64,final_contractions,975
edc_n21,1,2,1,2,0,contract_20,2,16,final_contractions,976
edc_n21,1,2,4,1,2,contract_21,4,32,final_contractions,977
edc_n21,1,2,2,8,0,contract_22,16,128,final_contractions,978
edc_n21,1,2,8,2,1,contract_23,16,128,final_contractions,979
edc_n21,1,2,4,4,2,contract_24,16,128,final_contractions,980
edc_n21,1,2,4,4,2,contract_25,16,128,final_contractions,981
edc_n21,1,2,4,4,2,contract_26,16,128,final_contractions,982
edc_n21,1,2,4,4,2,contract_27,16,128,final_contractions,983
edc_n21,1,2,8,4,1,contract_28,32,256,final_contractions,984
edc_n21,1,2,8,4,1,contract_29,32,256,final_contractions,985
edc_n21,1,2,8,4,1,contract_30,32,256,final_contractions,986
edc_n21,1,2,8,4,1,contract_31,32,256,final_contractions,987
edc_n21,1,2,8,4,1,contract_32,32,256,final_contractions,988
edc_n21,1,2,8,4,1,contract_33,32,256,final_contractions,989
edc_n21,1,2,8,4,1,contract_34,32,256,final_contractions,990
edc_n21,1,2,4,8,2,contract_35,32,256,final_contractions,991
edc_n21,1,2,4,8,2,contract_36,32,256,final_contractions,992
edc_n21,1,2,4,16,2,contract_37,64,512,final_contractions,993
edc_n21,1,2,4,16,2,contract_38,64,512,final_contractions,994
edc_n21,1,2,8,16,1,contract_39,128,1024,final_contractions,995
edc_n21,1,2,8,16,2,contract_40,128,1024,final_contractions,996
edc_n21,1,4,8,32,2,contract_41,256,4096,final_contractions,997
edc_n21,1,2,8,32,2,contract_42,256,2048,final_contractions,998
edc_n21,1,4,4,64,2,contract_43,256,4096,final_contractions,999
edc_n21,1,4,16,32,2,contract_44,512,8192,final_contractions,1000
edc_n21,1,4,8,128,2,contract_45,1024,16384,final_contractions,1001
edc_n21,1,2,8,128,2,contract_46,1024,8192,final_contractions,1002
edc_n21,1,4,8,256,2,contract_47,2048,32768,final_contractions,1003
edc_n21,1,4,8,256,2,contract_48,2048,32768,final_contractions,1004
edc_n21,1,4,8,512,2,contract_49,4096,65536,final_contractions,1005
edc_n21,1,4,64,512,2,contract_50,32768,524288,final_contractions,1006
edc_n21,1,8,512,4096,2,contract_51,2097152,67108864,final_contractions,1007
edc_n23,1,2,1,8,0,contract_0,8,64,final_contractions,1008
edc_n23,1,2,1,8,0,contract_1,8,64,final_contractions,1009
edc_n23,1,2,1,8,0,contract_2,8,64,final_contractions,1010
edc_n23,1,2,1,8,0,contract_3,8,64,final_contractions,1011
edc_n23,1,2,1,8,0,contract_4,8,64,final_contractions,1012
edc_n23,1,2,1,8,0,contract_5,8,64,final_contractions,1013
edc_n23,1,2,1,8,0,contract_6,8,64,final_contractions,1014
edc_n23,1,2,1,8,0,contract_7,8,64,final_contractions,1015
edc_n23,1,2,1,8,0,contract_8,8,64,final_contractions,1016
edc_n23,1,2,1,8,0,contract_9,8,64,final_contractions,1017
edc_n23,1,2,1,8,0,contract_10,8,64,final_contractions,1018
edc_n23,1,2,1,8,0,contract_11,8,64,final_contractions,1019
edc_n23,1,2,1,8,0,contract_12,8,64,final_contractions,1020
edc_n23,1,2,1,8,0,contract_13,8,64,final_contractions,1021
edc_n23,1,2,1,8,0,contract_14,8,64,final_contractions,1022
edc_n23,1,2,1,8,0,contract_15,8,64,final_contractions,1023
edc_n23,1,2,1,8,0,contract_16,8,64,final_contractions,1024
edc_n23,1,2,1,8,0,contract_17,8,64,final_contractions,1025
edc_n23,1,2,1,8,0,contract_18,8,64,final_contractions,1026
edc_n23,1,2,1,8,0,contract_19,8,64,final_contractions,1027
edc_n23,1,2,1,8,0,contract_20,8,64,final_contractions,1028
edc_n23,1,2,1,8,0,contract_21,8,64,final_contractions,1029
edc_n23,1,2,1,2,0,contract_22,2,16,final_contractions,1030
edc_n23,1,2,4,1,2,contract_23,4,32,final_contractions,1031
edc_n23,1,2,2,8,0,contract_24,16,128,final_contractions,1032
edc_n23,1,2,8,2,1,contract_25,16,128,final_contractions,1033
edc_n23,1,2,4,4,2,contract_26,16,128,final_contractions,1034
edc_n23,1,2,4,4,2,contract_27,16,128,final_contractions,1035
edc_n23,1,2,4,4,2,contract_28,16,128,final_contractions,1036
edc_n23,1,2,4,4,2,contract_29,16,128,final_contractions,1037
edc_n23,1,2,4,4,2,contract_30,16,128,final_contractions,1038
edc_n23,1,2,8,4,1,contract_31,32,256,final_contractions,1039
edc_n23,1,2,8,4,1,contract_32,32,256,final_contractions,1040
edc_n23,1,2,8,4,1,contract_33,32,256,final_contractions,1041
edc_n23,1,2,8,4,1,contract_34,32,256,final_contractions,1042
edc_n23,1,2,8,4,1,contract_35,32,256,final_contractions,1043
edc_n23,1,2,8,4,1,contract_36,32,256,final_contractions,1044
edc_n23,1,2,8,4,1,contract_37,32,256,final_contractions,1045
edc_n23,1,2,8,4,1,contract_38,32,256,final_contractions,1046
edc_n23,1,2,4,8,2,contract_39,32,256,final_contractions,1047
edc_n23,1,2,4,16,2,contract_40,64,512,final_contractions,1048
edc_n23,1,2,4,16,2,contract_41,64,512,final_contractions,1049
edc_n23,1,2,8,16,2,contract_42,128,1024,final_contractions,1050
edc_n23,1,2,8,16,1,contract_43,128,1024,final_contractions,1051
edc_n23,1,4,8,32,2,contract_44,256,4096,final_contractions,1052
edc_n23,1,2,8,32,2,contract_45,256,2048,final_contractions,1053
edc_n23,1,4,4,64,2,contract_46,256,4096,final_contractions,1054
edc_n23,1,4,8,64,2,contract_47,512,8192,final_contractions,1055
edc_n23,1,2,8,64,2,contract_48,512,4096,final_contractions,1056
edc_n23,1,4,4,128,2,contract_49,512,8192,final_contractions,1057
edc_n23,1,4,8,128,2,contract_50,1024,16384,final_contractions,1058
edc_n23,1,4,16,256,2,contract_51,4096,65536,final_contractions,1059
edc_n23,1,2,8,2048,2,contract_52,16384,131072,final_contractions,1060
edc_n23,1,4,8,4096,2,contract_53,32768,524288,final_contractions,1061
edc_n23,1,4,8,8192,2,contract_54,65536,1048576,final_contractions,1062
edc_n23,1,4,64,16384,2,contract_55,1048576,16777216,final_contractions,1063
edc_n23,1,8,64,131072,2,contract_56,8388608,268435456,final_contractions,1064
edc_n25,1,2,1,8,0,contract_0,8,64,final_contractions,1065
edc_n25,1,2,1,8,0,contract_1,8,64,final_contractions,1066
edc_n25,1,2,1,8,0,contract_2,8,64,final_contractions,1067
edc_n25,1,2,1,8,0,contract_3,8,64,final_contractions,1068
edc_n25,1,2,1,8,0,contract_4,8,64,final_contractions,1069
edc_n25,1,2,1,8,0,contract_5,8,64,final_contractions,1070
edc_n25,1,2,1,8,0,contract_6,8,64,final_contractions,1071
edc_n25,1,2,1,8,0,contract_7,8,64,final_contractions,1072
edc_n25,1,2,1,8,0,contract_8,8,64,final_contractions,1073
edc_n25,1,2,1,8,0,contract_9,8,64,final_contractions,1074
edc_n25,1,2,1,8,0,contract_10,8,64,final_contractions,1075
edc_n25,1,2,1,8,0,contract_11,8,64,final_contractions,1076
edc_n25,1,2,1,8,0,contract_12,8,64,final_contractions,1077
edc_n25,1,2,1,8,0,contract_13,8,64,final_contractions,1078
edc_n25,1,2,1,8,0,contract_14,8,64,final_contractions,1079
edc_n25,1,2,1,8,0,contract_15,8,64,final_contractions,1080
edc_n25,1,2,1,8,0,contract_16,8,64,final_contractions,1081
edc_n25,1,2,1,8,0,contract_17,8,64,final_contractions,1082
edc_n25,1,2,1,8,0,contract_18,8,64,final_contractions,1083
edc_n25,1,2,1,8,0,contract_19,8,64,final_contractions,1084
edc_n25,1,2,1,8,0,contract_20,8,64,final_contractions,1085
edc_n25,1,2,1,8,0,contract_21,8,64,final_contractions,1086
edc_n25,1,2,1,8,0,contract_22,8,64,final_contractions,1087
edc_n25,1,2,1,8,0,contract_23,8,64,final_contractions,1088
edc_n25,1,2,1,2,0,contract_24,2,16,final_contractions,1089
edc_n25,1,2,4,1,2,contract_25,4,32,final_contractions,1090
edc_n25,1,2,2,8,0,contract_26,16,128,final_contractions,1091
edc_n25,1,2,8,2,1,contract_27,16,128,final_contractions,1092
edc_n25,1,2,4,4,2,contract_28,16,128,final_contractions,1093
edc_n25,1,2,4,4,2,contract_29,16,128,final_contractions,1094
edc_n25,1,2,4,4,2,contract_30,16,128,final_contractions,1095
edc_n25,1,2,4,4,2,contract_31,16,128,final_contractions,1096
edc_n25,1,2,4,4,2,contract_32,16,128,final_contractions,1097
edc_n25,1,2,4,4,2,contract_33,16,128,final_contractions,1098
edc_n25,1,2,8,4,1,contract_34,32,256,final_contractions,1099
edc_n25,1,2,8,4,1,contract_35,32,256,final_contractions,1100
edc_n25,1,2,8,4,1,contract_36,32,256,final_contractions,1101
edc_n25,1,2,8,4,1,contract_37,32,256,final_contractions,1102
edc_n25,1,2,8,4,1,contract_38,32,256,final_contractions,1103
edc_n25,1,2,8,4,1,contract_39,32,256,final_contractions,1104
edc_n25,1,2,8,4,1,contract_40,32,256,final_contractions,1105
edc_n25,1,2,8,4,1,contract_41,32,256,final_contractions,1106
edc_n25,1,2,8,4,1,contract_42,32,256,final_contractions,1107
edc_n25,1,2,4,16,2,contract_43,64,512,final_contractions,1108
edc_n25,1,2,4,16,2,contract_44,64,512,final_contractions,1109
edc_n25,1,2,8,8,1,contract_45,64,512,final_contractions,1110
edc_n25,1,2,8,16,2,contract_46,128,1024,final_contractions,1111
edc_n25,1,2,8,32,2,contract_47,256,2048,final_contractions,1112
edc_n25,1,4,4,64,2,contract_48,256,4096,final_contractions,1113
edc_n25,1,4,8,64,2,contract_49,512,8192,final_contractions,1114
edc_n25,1,2,8,64,2,contract_50,512,4096,final_contractions,1115
edc_n25,1,4,4,128,2,contract_51,512,8192,final_contractions,1116
edc_n25,1,4,8,128,2,contract_52,1024,16384,final_contractions,1117
edc_n25,1,4,16,256,2,contract_53,4096,65536,final_contractions,1118
edc_n25,1,2,8,2048,2,contract_54,16384,131072,final_contractions,1119
edc_n25,1,4,8,4096,2,contract_55,32768,524288,final_contractions,1120
edc_n25,1,4,8,8192,2,contract_56,65536,1048576,final_contractions,1121
edc_n25,1,2,8,32768,2,contract_57,262144,2097152,final_contractions,1122
edc_n25,1,4,8,65536,2,contract_58,524288,8388608,final_contractions,1123
edc_n25,1,4,8,131072,2,contract_59,1048576,16777216,final_contractions,1124
edc_n25,1,4,16,262144,2,contract_60,4194304,67108864,final_contractions,1125
edc_n25,1,8,64,524288,2,contract_61,33554432,1073741824,final_contractions,1126
hs_n08,1,2,1,2,0,contract_0,2,16,final_contractions,1127
hs_n08,1,2,1,2,0,contract_1,2,16,final_contractions,1128
hs_n08,1,2,2,8,0,contract_2,16,128,final_contractions,1129
hs_n08,1,2,1,8,2,contract_3,8,64,final_contractions,1130
hs_n08,1,2,2,2,0,contract_4,4,32,final_contractions,1131
hs_n08,1,2,2,2,0,contract_5,4,32,final_contractions,1132
hs_n08,1,2,2,8,0,contract_6,16,128,final_contractions,1133
hs_n08,1,2,2,2,0,contract_7,4,32,final_contractions,1134
hs_n08,1,2,1,2,0,contract_8,2,16,final_contractions,1135
hs_n08,1,2,1,2,0,contract_9,2,16,final_contractions,1136
hs_n08,1,2,2,8,0,contract_10,16,128,final_contractions,1137
hs_n08,1,2,1,8,2,contract_11,8,64,final_contractions,1138
hs_n08,1,2,2,2,0,contract_12,4,32,final_contractions,1139
hs_n08,1,2,2,2,0,contract_13,4,32,final_contractions,1140
hs_n08,1,2,2,8,0,contract_14,16,128,final_contractions,1141
hs_n08,1,2,2,2,0,contract_15,4,32,final_contractions,1142
hs_n08,1,2,1,2,0,contract_16,2,16,final_contractions,1143
hs_n08,1,2,1,2,0,contract_17,2,16,final_contractions,1144
hs_n08,1,2,2,8,0,contract_18,16,128,final_contractions,1145
hs_n08,1,2,1,8,2,contract_19,8,64,final_contractions,1146
hs_n08,1,2,2,2,0,contract_20,4,32,final_contractions,1147
hs_n08,1,2,2,2,0,contract_21,4,32,final_contractions,1148
hs_n08,1,2,2,8,0,contract_22,16,128,final_contractions,1149
hs_n08,1,2,2,2,0,contract_23,4,32,final_contractions,1150
hs_n08,1,2,1,2,0,contract_24,2,16,final_contractions,1151
hs_n08,1,2,1,2,0,contract_25,2,16,final_contractions,1152
hs_n08,1,2,2,8,0,contract_26,16,128,final_contractions,1153
hs_n08,1,2,1,8,2,contract_27,8,64,final_contractions,1154
hs_n08,1,2,2,2,0,contract_28,4,32,final_contractions,1155
hs_n08,1,2,2,2,0,contract_29,4,32,final_contractions,1156
hs_n08,1,2,2,8,0,contract_30,16,128,final_contractions,1157
hs_n08,1,2,2,2,0,contract_31,4,32,final_contractions,1158
hs_n08,1,2,2,1,1,contract_32,2,16,final_contractions,1159
hs_n08,1,2,4,1,2,contract_33,4,32,final_contractions,1160
hs_n08,1,2,8,2,2,contract_34,16,128,final_contractions,1161
hs_n08,1,2,2,1,1,contract_35,2,16,final_contractions,1162
hs_n08,1,2,4,1,2,contract_36,4,32,final_contractions,1163
hs_n08,1,2,8,2,2,contract_37,16,128,final_contractions,1164
hs_n08,1,2,2,1,1,contract_38,2,16,final_contractions,1165
hs_n08,1,2,4,1,2,contract_39,4,32,final_contractions,1166
hs_n08,1,2,8,2,2,contract_40,16,128,final_contractions,1167
hs_n08,1,2,2,1,1,contract_41,2,16,final_contractions,1168
hs_n08,1,2,4,1,2,contract_42,4,32,final_contractions,1169
hs_n08,1,2,8,2,2,contract_43,16,128,final_contractions,1170
hs_n08,1,2,2,2,2,contract_44,4,32,final_contractions,1171
hs_n08,1,2,2,8,1,contract_45,16,128,final_contractions,1172
hs_n08,1,2,2,2,2,contract_46,4,32,final_contractions,1173
hs_n08,1,2,2,8,1,contract_47,16,128,final_contractions,1174
hs_n08,1,2,2,2,2,contract_48,4,32,final_contractions,1175
hs_n08,1,2,2,8,1,contract_49,16,128,final_contractions,1176
hs_n08,1,2,2,2,2,contract_50,4,32,final_contractions,1177
hs_n08,1,2,2,8,1,contract_51,16,128,final_contractions,1178
hs_n08,1,2,2,2,2,contract_52,4,32,final_contractions,1179
hs_n08,1,4,4,1,2,contract_53,4,64,final_contractions,1180
hs_n08,1,2,2,2,2,contract_54,4,32,final_contractions,1181
hs_n08,1,4,4,1,2,contract_55,4,64,final_contractions,1182
hs_n08,1,2,2,2,2,contract_56,4,32,final_contractions,1183
hs_n08,1,4,4,1,2,contract_57,4,64,final_contractions,1184
hs_n08,1,2,2,2,2,contract_58,4,32,final_contractions,1185
hs_n08,1,4,4,1,2,contract_59,4,64,final_contractions,1186
hs_n08,1,1,4,4,2,contract_60,16,64,final_contractions,1187
hs_n08,1,1,4,4,2,contract_61,16,64,final_contractions,1188
hs_n08,1,1,16,16,2,contract_62,256,1024,final_contractions,1189
hs_n12,1,2,1,2,0,contract_0,2,16,final_contractions,1190
hs_n12,1,2,1,2,0,contract_1,2,16,final_contractions,1191
hs_n12,1,2,2,8,0,contract_2,16,128,final_contractions,1192
hs_n12,1,2,1,8,2,contract_3,8,64,final_contractions,1193
hs_n12,1,2,2,2,0,contract_4,4,32,final_contractions,1194
hs_n12,1,2,2,2,0,contract_5,4,32,final_contractions,1195
hs_n12,1,2,2,8,0,contract_6,16,128,final_contractions,1196
