suite,case_id,family,n,arm_id,backend,dpus,fuse,geometry,policy,schedule,tasklets,threads,warmups,measurements,success,unsupported,complete,quality_qualified,observation_source_rows,source_id,source_row,job_to_state_s,job_to_state_s_mad,prepared_call_s,prepared_call_s_mad,session_inclusive_s,session_inclusive_s_mad,steady_s,steady_s_mad,kernel_s,kernel_s_mad,session_open_s,session_open_s_mad,session_close_s,session_close_s_mad,h2d_s,h2d_s_mad,d2h_s,d2h_s_mad,h2d_bytes,h2d_bytes_mad,d2h_bytes,d2h_bytes_mad
D,hs_n18,hs,18,upmem_d64_t24_static_dag_waves_v1_1_f32,upmem,64,True,panel_only_v1,split_complex_float32_v1,static_dag_waves_v1,24,1,1,5,5,0,True,True,201;202;203;204;205,final_coverage,30,1.5719414239865728,0.002121269004419446,1.2849295080523007,0.0006368080503307283,1.2171226900536567,0.0011771360295824707,0.7112580960383639,0.0044419929618015885,0.05722948,6.32669999999988e-05,0.49754430004395545,0.003941565984860063,0.004373891046270728,3.863096935674548e-05,0.142685726,0.0005410750000000297,0.16409253000000001,0.0034329850000000273,167280.0,0.0,4292000.0,0.0
D,hs_n18,hs,18,upmem_d64_t8_static_dag_waves_v1_1_f32,upmem,64,True,panel_only_v1,split_complex_float32_v1,static_dag_waves_v1,8,1,1,5,5,0,True,True,195;196;197;198;199,final_coverage,29,1.5887373279547319,0.00480825308477506,1.3009746119496413,0.004639090038836002,1.23281358089298,0.00509274413343519,0.7374877600232139,0.0052137490711174905,0.075397337,7.529700000001582e-05,0.49436679400969297,0.0018767219735309482,0.004399670986458659,0.000103617028798908,0.143853332,0.0014191719999999963,0.16428906,0.0028314020000000106,167280.0,0.0,4292000.0,0.0
D,hs_n18,hs,18,upmem_d8_t24_static_dag_waves_v1_1_f32,upmem,8,True,panel_only_v1,split_complex_float32_v1,static_dag_waves_v1,24,1,1,5,5,0,True,True,165;166;167;168;169,final_coverage,24,1.3576571349985898,0.011490022006910294,1.0712309830123559,0.012139206985011697,1.00668946292717,0.012423881911672652,0.5141282679978758,0.011814186989795417,0.062895899,7.57549999999968e-05,0.4850683989934623,0.004924573993775994,0.003992757003288716,6.166601087898016e-05,0.072258116,0.000484812000000015,0.109290281,0.004581313999999989,76272.0,0.0,4246496.0,0.0
D,hs_n18,hs,18,upmem_d8_t8_static_dag_waves_v1_1_f32,upmem,8,True,panel_only_v1,split_complex_float32_v1,static_dag_waves_v1,8,1,1,5,5,0,True,True,159;160;161;162;163,final_coverage,23,1.3642688860418275,0.0007112430757842958,1.0770528959692456,0.005315463000442833,1.012084546033293,0.005062810145318508,0.5318184950156137,0.00921880197711289,0.07997288799999999,9.850899999998275e-05,0.48135270294733346,0.0018042779993265867,0.003981211979407817,2.939300611615181e-05,0.071937835,0.000651736,0.114339953,0.004608809000000005,76272.0,0.0,4246496.0,0.0
D,stress_n16_l2,stress,16,upmem_d16_t24_static_dag_waves_v1_1_f32,upmem,16,True,panel_only_v1,split_complex_float32_v1,static_dag_waves_v1,24,1,1,5,5,0,True,True,261;262;263;264;265,final_coverage,40,1.2312940869596787,0.009050701977685094,0.9739306740229949,0.007093711057677865,0.9301422780263238,0.006694293057080358,0.48615933302789927,0.004137537034694105,0.091880298,5.620500000000361e-05,0.44017116900067776,0.002486396988388151,0.003811775997746736,0.0001187630114145577,0.075954086,0.00013676400000001143,0.076735564,0.0014410470000000009,239344.0,0.0,1443680.0,0.0
D,stress_n16_l2,stress,16,upmem_d16_t8_static_dag_waves_v1_1_f32,upmem,16,True,panel_only_v1,split_complex_float32_v1,static_dag_waves_v1,8,1,1,5,5,0,True,True,255;256;257;258;259,final_coverage,39,1.2930509250145406,0.013566075009293854,1.0345888690208085,0.01192793803056702,0.9902392840594985,0.01107908709673211,0.545631671033334,0.006566420954186469,0.135891372,6.719999999998949e-05,0.4355923479888588,0.0025475900038145483,0.004036153026390821,0.00019458000315353274,0.076418814,0.00027379400000000775,0.07011007600000001,0.002958795,239344.0,0.0,1443680.0,0.0
D,stress_n16_l2,stress,16,upmem_d1_t24_static_dag_waves_v1_1_f32,upmem,1,True,panel_only_v1,split_complex_float32_v1,static_dag_waves_v1,24,1,1,5,5,0,True,True,213;214;215;216;217,final_coverage,32,1.9023024779744446,0.011219041014555842,1.6370675840298645,0.011655045964289457,1.5935820259619504,0.01249031804036349,1.1377430409775116,0.010753259994089603,0.669324128,0.0004518519999998638,0.44835298601537943,0.002306944050360471,0.0038084150291979313,0.00018435204401612282,0.061232747000000004,0.0010401410000000083,0.080352476,0.0029508439999999803,225376.0,0.0,1436696.0,0.0
D,stress_n16_l2,stress,16,upmem_d1_t8_static_dag_waves_v1_1_f32,upmem,1,True,panel_only_v1,split_complex_float32_v1,static_dag_waves_v1,8,1,1,5,5,0,True,True,207;208;209;210;211,final_coverage,31,2.1326761940144934,0.005989736004266888,1.8648178689763881,0.0051940850098617375,1.8212291959789582,0.005546736007090658,1.3712244509952143,0.008383453998249024,0.8962788159999997,0.0005522399999995375,0.44229978701332584,0.0021719919750466943,0.004188064020127058,1.232995418831706e-05,0.06171887499999997,0.00027568600000005966,0.08074741100000002,0.0018443299999999913,225376.0,0.0,1436696.0,0.0
D,stress_n16_l2,stress,16,upmem_d2_t24_static_dag_waves_v1_1_f32,upmem,2,True,panel_only_v1,split_complex_float32_v1,static_dag_waves_v1,24,1,1,5,5,0,True,True,225;226;227;228;229,final_coverage,34,1.5565290240338072,0.002747373015154153,1.2942649209871888,0.0008733869763091207,1.2515089300577529,0.0012351699988357723,0.8059023870155215,0.001914046995807439,0.389671552,0.0001636309999999419,0.4410610250197351,0.0005219340091571212,0.003838398028165102,0.00022957002511247993,0.066539846,0.00011770300000002454,0.074565251,0.00139082900000001,226096.0,0.0,1437056.0,0.0
D,stress_n16_l2,stress,16,upmem_d2_t8_static_dag_waves_v1_1_f32,upmem,2,True,panel_only_v1,split_complex_float32_v1,static_dag_waves_v1,8,1,1,5,5,0,True,True,219;220;221;222;223,final_coverage,33,1.7209840139839798,0.009834558994043618,1.4582836299668998,0.010076388018205762,1.415476844937075,0.009785535046830773,0.9710201499983668,0.010013640974648297,0.5439566769999999,0.0001393179999999994,0.43853689497336745,0.0007579640368930995,0.004054503981024027,3.9252976421266794e-05,0.06709509300000001,0.000848308000000006,0.07485591100000001,0.0028364570000000006,226096.0,0.0,1437056.0,0.0
D,stress_n16_l2,stress,16,upmem_d32_t24_static_dag_waves_v1_1_f32,upmem,32,True,panel_only_v1,split_complex_float32_v1,static_dag_waves_v1,24,1,1,5,5,0,True,True,273;274;275;276;277,final_coverage,42,1.2934202090254985,0.007194750010967255,1.0362130290013738,0.008326479990500957,0.9904462149715982,0.007892206020187587,0.5446170609793626,0.001762149971909821,0.0899845,2.2486000000002115e-05,0.44193093199282885,0.005392360035330057,0.00410963996546343,0.00021141796605661511,0.093083715,0.00029068499999999886,0.08742670900000002,0.00023237499999997913,260080.0,0.0,1454048.0,0.0
D,stress_n16_l2,stress,16,upmem_d32_t8_static_dag_waves_v1_1_f32,upmem,32,True,panel_only_v1,split_complex_float32_v1,static_dag_waves_v1,8,1,1,5,5,0,True,True,267;268;269;270;271,final_coverage,41,1.3451774260029197,0.004454203997738659,1.0876802179845981,0.00416024902369827,1.042579153960105,0.0036986619234085083,0.5940619149478152,0.004797494038939476,0.13426730299999998,3.945800000001998e-05,0.44378321897238493,0.0017976759700104594,0.0038234000094234943,0.0004986670101061463,0.092856891,0.0006355599999999934,0.086261212,0.000836208000000005,260080.0,0.0,1454048.0,0.0
D,stress_n16_l2,stress,16,upmem_d4_t24_static_dag_waves_v1_1_f32,upmem,4,True,panel_only_v1,split_complex_float32_v1,static_dag_waves_v1,24,1,1,5,5,0,True,True,237;238;239;240;241,final_coverage,36,1.4087892709649168,0.0037731400807388127,1.1491280299960636,0.00443258200539276,1.1066308470326476,0.0046268480364233255,0.6511555829783902,0.007496231002733111,0.260496899,8.125100000005991e-05,0.43990557198412716,0.0012763169943355024,0.0038521200185641646,0.000260438013356179,0.06902365499999999,0.0005343260000000155,0.07313615300000001,0.0038676870000000085,227824.0,0.0,1437920.0,0.0
D,stress_n16_l2,stress,16,upmem_d4_t8_static_dag_waves_v1_1_f32,upmem,4,True,panel_only_v1,split_complex_float32_v1,static_dag_waves_v1,8,1,1,5,5,0,True,True,231;232;233;234;235,final_coverage,35,1.5159214870072901,0.0007847159868106246,1.2561945240013301,0.0011977980029769242,1.212715372967068,0.0008807930280454457,0.7692632600083016,0.0040862360037863255,0.377562744,4.57300000000771e-05,0.43986550299450755,0.002177043992560357,0.00360912800533697,0.00033313699532300234,0.068552427,0.000568565000000007,0.075021471,0.0003844949999999847,227824.0,0.0,1437920.0,0.0
D,stress_n16_l2,stress,16,upmem_d64_t24_static_dag_waves_v1_1_f32,upmem,64,True,panel_only_v1,split_complex_float32_v1,static_dag_waves_v1,24,1,1,5,5,0,True,True,285;286;287;288;289,final_coverage,44,1.3691544859902933,0.008787758008111268,1.1117425909615122,0.010500787000637501,1.0654412209405564,0.01024943112861365,0.6103022639872506,0.009752647019922733,0.08803103500000001,7.035500000000805e-05,0.4509180299937725,0.0014440949889831245,0.004145401995629072,7.552496390417218e-05,0.122590558,0.0007812149999999879,0.100714177,0.0009305130000000078,296944.0,0.0,1472480.0,0.0
D,stress_n16_l2,stress,16,upmem_d64_t8_static_dag_waves_v1_1_f32,upmem,64,True,panel_only_v1,split_complex_float32_v1,static_dag_waves_v1,8,1,1,5,5,0,True,True,279;280;281;282;283,final_coverage,43,1.4161143529927358,0.004358211008366197,1.1572940550395288,0.005119446956086904,1.1117567010223866,0.004968933935742825,0.6635902769630775,0.0066504719434306026,0.132434536,9.37770000000171e-05,0.4463944759918377,0.00346571602858603,0.004042515996843576,0.00027289200806990266,0.121845545,0.00045173699999997985,0.10014274599999999,0.003990300000000016,296944.0,0.0,1472480.0,0.0
D,stress_n16_l2,stress,16,upmem_d8_t24_static_dag_waves_v1_1_f32,upmem,8,True,panel_only_v1,split_complex_float32_v1,static_dag_waves_v1,24,1,1,5,5,0,True,True,249;250;251;252;253,final_coverage,38,1.3471452500089072,0.010754154005553573,1.0897586249629967,0.013142143958248198,1.046611464000307,0.012889255944173783,0.5971173120196909,0.006750597036443651,0.196404594,0.00010247800000001694,0.43468213599408045,0.0024370489991270006,0.0037454020348377526,0.00024039705749601126,0.074413846,0.000738750999999982,0.079331616,0.001758690999999979,233584.0,0.0,1440800.0,0.0
D,stress_n16_l2,stress,16,upmem_d8_t8_static_dag_waves_v1_1_f32,upmem,8,True,panel_only_v1,split_complex_float32_v1,static_dag_waves_v1,8,1,1,5,5,0,True,True,243;244;245;246;247,final_coverage,37,1.4390479770372622,0.0027268239646218717,1.1772100019734353,0.006438672018703073,1.133767227991484,0.007751219964120537,0.6979129749815911,0.000869561976287514,0.294921068,8.765999999937879e-06,0.4331014429917559,0.000908204005099833,0.0036223719944246113,2.5593035388737917e-05,0.073705039,0.00023346100000001813,0.079322573,0.0004243530000000023,233584.0,0.0,1440800.0,0.0
