cell_id,family,topology_id,contrast,metric,ratio_of_medians,denominator_time_reduction_pct,paired_bootstrap_low,paired_bootstrap_high,same_selected_path,input_source_id,source_row,ratio,time_reduction_pct,denominator_time_increase_pct
xor_test_total17_r1/1dpu_t8,XOR,1dpu_t8,R/U,total_wall_s,1.0,0.0,1.0,1.0,True,p6_contrasts,128,1.0,0.0,0.0
xor_test_total17_r1/1dpu_t8,XOR,1dpu_t8,F/U,total_wall_s,0.9993749071976875,-0.06254837877261998,0.9540258343081396,1.0260427650758175,False,p6_contrasts,129,0.9993749071976875,-0.06254837877261998,0.06254837877261998
xor_test_total17_r1/1dpu_t8,XOR,1dpu_t8,G/U,total_wall_s,2.6490155476616164,62.250127188466784,2.5159183908853495,2.777771243660407,False,p6_contrasts,130,2.6490155476616164,62.250127188466784,-62.250127188466784
xor_test_total17_r1/1dpu_t8,XOR,1dpu_t8,F/R,total_wall_s,0.9993749071976875,-0.06254837877261998,0.9540258343081396,1.0260427650758175,False,p6_contrasts,131,0.9993749071976875,-0.06254837877261998,0.06254837877261998
xor_test_total17_r1/1dpu_t8,XOR,1dpu_t8,G/R,total_wall_s,2.6490155476616164,62.250127188466784,2.5159183908853495,2.777771243660407,False,p6_contrasts,132,2.6490155476616164,62.250127188466784,-62.250127188466784
xor_test_total17_r1/1dpu_t8,XOR,1dpu_t8,G/F,total_wall_s,2.650672463940113,62.273724362249496,2.6371596034502525,2.70726653723361,False,p6_contrasts,133,2.650672463940113,62.273724362249496,-62.273724362249496
xor_test_total17_r1/4dpu_t8,XOR,4dpu_t8,R/U,session_inclusive_s,1.020017373312351,1.9624541538295182,0.9738590162038142,1.086758904139693,False,p6_contrasts,134,1.020017373312351,1.9624541538295182,-1.9624541538295182
xor_test_total17_r1/4dpu_t8,XOR,4dpu_t8,F/U,session_inclusive_s,1.1807591822640902,15.308725519922428,1.095525098797015,1.2201318582196523,False,p6_contrasts,135,1.1807591822640902,15.308725519922428,-15.308725519922428
xor_test_total17_r1/4dpu_t8,XOR,4dpu_t8,G/U,session_inclusive_s,2.426451389186029,58.78755270117084,2.299652358085941,2.497757037718666,False,p6_contrasts,136,2.426451389186029,58.78755270117084,-58.78755270117084
xor_test_total17_r1/4dpu_t8,XOR,4dpu_t8,F/R,session_inclusive_s,1.157587324645025,13.61342866235593,1.09939306539855,1.169738785642153,False,p6_contrasts,137,1.157587324645025,13.61342866235593,-13.61342866235593
xor_test_total17_r1/4dpu_t8,XOR,4dpu_t8,G/R,session_inclusive_s,2.3788333931082937,57.96258775847459,2.279599042692669,2.3945963417375133,False,p6_contrasts,138,2.3788333931082937,57.96258775847459,-57.96258775847459
xor_test_total17_r1/4dpu_t8,XOR,4dpu_t8,G/F,session_inclusive_s,2.054992606141195,51.338024428332574,2.0471205803635457,2.099132517010487,False,p6_contrasts,139,2.054992606141195,51.338024428332574,-51.338024428332574
xor_test_total17_r1/4dpu_t8,XOR,4dpu_t8,R/U,total_wall_s,1.0380459233867956,3.6651483840584365,0.9594283579688303,1.148351370430636,False,p6_contrasts,140,1.0380459233867956,3.6651483840584365,-3.6651483840584365
xor_test_total17_r1/4dpu_t8,XOR,4dpu_t8,F/U,total_wall_s,1.2627564431795975,20.80816491563342,1.14515428425128,1.288262011076141,False,p6_contrasts,141,1.2627564431795975,20.80816491563342,-20.80816491563342
xor_test_total17_r1/4dpu_t8,XOR,4dpu_t8,G/U,total_wall_s,2.8894601207211332,65.39145867324079,2.7240704717747706,3.025682897559564,False,p6_contrasts,142,2.8894601207211332,65.39145867324079,-65.39145867324079
xor_test_total17_r1/4dpu_t8,XOR,4dpu_t8,F/R,total_wall_s,1.2164745458078068,17.79523842515387,1.1174490014075449,1.2369876633593988,False,p6_contrasts,143,1.2164745458078068,17.79523842515387,-17.79523842515387
xor_test_total17_r1/4dpu_t8,XOR,4dpu_t8,G/R,total_wall_s,2.7835571197985103,64.07474476139416,2.6252092095324135,2.8935211723182586,False,p6_contrasts,144,2.7835571197985103,64.07474476139416,-64.07474476139416
xor_test_total17_r1/4dpu_t8,XOR,4dpu_t8,G/F,total_wall_s,2.2882164936300198,56.29784145058744,2.2882164936300198,2.3787803174100777,False,p6_contrasts,145,2.2882164936300198,56.29784145058744,-56.29784145058744
