view,case_id,point,cell_id,median_prepared_call_s,raw_mad,count
Q,bb84_n18,D1/T24/complex_int8_shared_scale_v1,cell-b78029ce36c368f96556572c8337c102b9b460e967783f5a63dbe7da8c770935,0.5117938969633542,0.0018937400309368968,5
Q,bb84_n18,D2/T24/complex_int8_shared_scale_v1,cell-cc42f11b2bf313c898aaf0f02ca9fe6c32304b13888e39bf44fc16f195bf42a7,0.4271327529568225,0.00131925696041435,5
Q,bb84_n18,D4/T24/complex_int8_shared_scale_v1,cell-4461b21dbc9f860e4b2c27e6f5fc01efbd8ed2a45202375e6bf4ce471faa671b,0.4029005549964495,0.0199349980102852,5
Q,bb84_n18,D8/T24/complex_int8_shared_scale_v1,cell-eb2548071828650cc05635ad048ef953f9504c14d438c31c66c6df44a6238e6e,0.39919496001675725,0.004374367999844253,5
Q,bb84_n18,D16/T24/complex_int8_shared_scale_v1,cell-7fb47bedd2337966dde77650cd8deea2123ab323a2b7af42874c8cd8fa38ddf2,0.42368005198659375,0.005205799010582268,5
Q,bb84_n18,D32/T24/complex_int8_shared_scale_v1,cell-4a674d2fddf2a980db2eed43be47ecbc4a0db3059b6caf4e101c55356822e4fc,0.5108007930102758,0.005875426984857768,5
Q,bb84_n18,D64/T24/complex_int8_shared_scale_v1,cell-744763ee1435a7c5c11fda66358c3e551ab924ade778a193ac7c66affc13bbf0,0.6460486179566942,0.008196304028388113,5
Q,bv_n18,D1/T8/split_complex_float32_v1,cell-612780dbe66573e44b023844c3c4d81faf85f5a53cbc5b9869ff63fec98d88ee,0.8694735610042699,0.004705857019871473,5
Q,bv_n18,D2/T8/split_complex_float32_v1,cell-9cdf896f1b31dad89b1a6e2614868103decb3c8459e0ce2364d3d147a5d33c8b,0.6988201640197076,0.015122240001801401,5
Q,bv_n18,D4/T8/split_complex_float32_v1,cell-df6d73f1d629cbf673b3bdaf67a8d6c3c87167bf0b5f0958808c051f3693bbfc,0.5758138599921949,0.005951571045443416,5
Q,bv_n18,D8/T8/split_complex_float32_v1,cell-8319ff84a715b539a4b6080d00139da4330df8e26aae09514f3537559584eac8,0.583424225973431,0.002528411045204848,5
Q,bv_n18,D16/T8/split_complex_float32_v1,cell-e37075a3ed91a17441f373af0ed64aa3bb573d1ad2ffaf43d52e93763b6ccff0,0.6305090010282584,0.0028975930181331933,5
Q,bv_n18,D32/T8/split_complex_float32_v1,cell-d939071d201339f3f0116e8b10395662573c34f2159e52fbe3c3a7e1badffa83,0.7324038500082679,0.011123176955152303,5
Q,bv_n18,D64/T8/split_complex_float32_v1,cell-5d78dce6dc84dc97491aadb67fbec76c54db114bde1d375e073564e93a3b3a89,0.8774159949971363,0.0009020009892992675,5
Q,bv_n18,D1/T24/split_complex_float32_v1,cell-9524edade319ec36c6179b0928d56c8128959f6f68706dc9d1b4455c3e2e1c59,0.8087410749867558,0.004165424033999443,5
Q,bv_n18,D2/T24/split_complex_float32_v1,cell-c9a6ea693d6f5cd234390a283df853426e26cf172ee9c48b65d36289c628a512,0.6525902680004947,0.0016981849912554026,5
Q,bv_n18,D4/T24/split_complex_float32_v1,cell-73f31fce30700c1888dafc217ecc873d59a066bc4b8edd2d0e3b1a2a728aca69,0.5680277289939113,0.006439691002015024,5
Q,bv_n18,D8/T24/split_complex_float32_v1,cell-c55ecad90eac6403b0999cd38f78a1a7c8a7d57d1adc38c0ee0aa55f04723adc,0.5674924739869311,0.012006876990199089,5
Q,bv_n18,D16/T24/split_complex_float32_v1,cell-ad8cb6d223e15297a8c9b4d1de8844fc5148fdef4de7d8b78026ef1c53347be1,0.6122418559971265,0.013571771036367863,5
Q,bv_n18,D32/T24/split_complex_float32_v1,cell-4485a23047fc85f20187332f59f01c26f0048698090709eb18bb30807f87bdea,0.7206422279705293,0.0018426880124025047,5
Q,bv_n18,D64/T24/split_complex_float32_v1,cell-9d400f02c2b4f0251cc5e5e5a8bddf4a37d725a3c0e1cb27466527799aeadb6d,0.8599600329762325,0.01155675103655085,5
Q,bv_n18,D1/T8/complex_int8_shared_scale_v1,cell-810266a2b99f8f7a9536e84d7b7b8ec53aeb914e06177bfd28718f78f6492224,0.7102388449711725,0.012080756016075611,5
Q,bv_n18,D2/T8/complex_int8_shared_scale_v1,cell-38accdca86baa5b4f95d04d80769333aa352eae0ddb7e9b6708b5582be9f8b4d,0.5979120589909144,0.0033326090197078884,5
Q,bv_n18,D4/T8/complex_int8_shared_scale_v1,cell-881e081ecb15439bbd4ae7c68e303dcfb850cf65661173bba0d90982e101c13e,0.5410416640224867,0.001573382061906159,5
Q,bv_n18,D8/T8/complex_int8_shared_scale_v1,cell-9a3a84541e8c3e7e2ca6a64546271247e7cc4bdfbcd8a22b2ded019fd9a59a17,0.5613187449635006,0.01043324900092557,5
Q,bv_n18,D16/T8/complex_int8_shared_scale_v1,cell-f9699673e401258dc5947c5d0a0e08656ec492478abe46337b3d63b1b776101a,0.578133278992027,0.009752177051268518,5
Q,bv_n18,D32/T8/complex_int8_shared_scale_v1,cell-fb76a5b4b69f1de9eba08f4c3797392480fc94ad5146ddb88fce67c60b09faf0,0.7140787590178661,0.0034323810250498354,5
Q,bv_n18,D64/T8/complex_int8_shared_scale_v1,cell-a9bdd5311a2da6dd0c6cb06702412efba6322c98278b34559a3e66f02a5e13e0,0.8552836190210655,0.00550655199913308,5
Q,bv_n18,D1/T24/complex_int8_shared_scale_v1,cell-f1c75c4caaf7c3ecb922b1c534c9b8fc5c8ce127dbfb91558e96769b22b273a5,0.6908262720098719,0.00788364204345271,5
Q,bv_n18,D2/T24/complex_int8_shared_scale_v1,cell-b1cf000899d53e514f250d428d5fa79f58eb62e004b54ad43212d84627a8140b,0.5869318150216714,0.017598422011360526,5
Q,bv_n18,D4/T24/complex_int8_shared_scale_v1,cell-1b9d88860dc1ae632b124cf206767d8997f7e2d1eeb66942d1f5123ea055c07a,0.5650336259859614,0.016528517997357994,5
Q,bv_n18,D8/T24/complex_int8_shared_scale_v1,cell-8c6f4827ebdb3e9a25345a60717296cb7807780e4644907a631a02e7ee042c06,0.5447662210208364,0.0016900599584914744,5
Q,bv_n18,D16/T24/complex_int8_shared_scale_v1,cell-07694497fda7e6dab6611be194a86e2b5e090332bddf012d0dd798176ba2ab03,0.5750083799939603,0.005126414995174855,5
Q,bv_n18,D32/T24/complex_int8_shared_scale_v1,cell-1a19043061dc35ee3cd230d9d588503c5ef5cef2ed58abaca8ac06d711465bda,0.6984873170149513,0.010335481027141213,5
Q,bv_n18,D64/T24/complex_int8_shared_scale_v1,cell-6c36126037028e7dd09737cda5cb44974b937144c0e34e08d59b27e053a42e70,0.8679110640077852,0.009053793037310243,5
Q,edc_n17,D1/T8/split_complex_float32_v1,cell-8b0bf0df67ee9209e3fbbe069fce7ca2c00aa2f8f44a0e1ead1cc4b73d48173f,3.0895223800325766,0.004320975975133479,5
Q,edc_n17,D2/T8/split_complex_float32_v1,cell-b42dd2d4da1b9775505eb8eea77a53c456c30db23154ab2dd00d45ae73c5900c,2.567288724996615,0.00934356398647651,5
Q,edc_n17,D4/T8/split_complex_float32_v1,cell-51348aecf24e3d60a41c23fcf38ebf9168b1d70ec24c2c1c2c52e8d63009a1cd,1.8562375549809076,0.006225571036338806,5
Q,edc_n17,D8/T8/split_complex_float32_v1,cell-ae151f7f49c1d4d0622a8f5239c8de5bdd9ab22d78bed9a2371f962fc471781d,1.309895073005464,0.014375417958945036,5
Q,edc_n17,D16/T8/split_complex_float32_v1,cell-20f030b1d877b1b931978161fc431edfd37f51bf58e78d734b722236a0fabd07,1.1325345080113038,0.002734801033511758,5
Q,edc_n17,D32/T8/split_complex_float32_v1,cell-d1762a682984006083c1bc8430071a2dce19801239ff224b3f7cdea597f256b6,1.222914997022599,0.0026914639747701585,5
Q,edc_n17,D64/T8/split_complex_float32_v1,cell-5751f0ce1e299a9971fafd7edf5b88bc8dcba69aa8e84d35586ccd593d992e0a,1.33066742104711,0.003660756046883762,5
Q,edc_n17,D1/T24/split_complex_float32_v1,cell-cd80fe1a6a9f6c39307b05663c8aa896428b54d8d994d17ba5be859d566329c2,3.1733466390287504,0.0031542510259896517,5
Q,edc_n17,D2/T24/split_complex_float32_v1,cell-9b68f46bb151830cda6536d0ff0fa6b17f4b5990a4faa9446419f5fb94a05c73,2.6167995069990866,0.007112175051588565,5
Q,edc_n17,D4/T24/split_complex_float32_v1,cell-d1b27576ee4a7662c868c012f0c0c7ff62d8b5c92623b9d12331b8c45c299466,1.9074049009941518,0.0030449129990302026,5
Q,edc_n17,D8/T24/split_complex_float32_v1,cell-cf1efffbdfc800cfc28fe60c39c43b9324a2c9c9fc8ea72f162e63dd04711227,1.3002022790024057,0.01106510596582666,5
Q,edc_n17,D16/T24/split_complex_float32_v1,cell-e49bde6e9a0bcc032c457dd9a5401ac10c8c0fb74880980b9c5fea3cdc3174b4,1.1443105299840681,0.011205028975382447,5
Q,edc_n17,D32/T24/split_complex_float32_v1,cell-a123e888827b900a6d7ae821b36f989e630f53ed8a860a3e49d63945a4f562d0,1.1972304049995728,0.02518731902819127,5
Q,edc_n17,D64/T24/split_complex_float32_v1,cell-75fdee8355aa8a8de282b8e4d06bf8c742e7ec158f18ddd5fa2f48d31b084676,1.3313596780062653,0.005080319999251515,5
Q,edc_n17,D1/T8/complex_int8_shared_scale_v1,cell-991290869be17d9b805a850eeb61a3cac3f081678b078b843f8e5dfcd5eef8f9,1.4457370149903,0.013667154998984188,5
Q,edc_n17,D2/T8/complex_int8_shared_scale_v1,cell-a5833404a4e71bba33d013ceae6a7763b1641080c8e96ae1632d2257a372c587,1.3096124929725192,0.01623449195176363,5
Q,edc_n17,D4/T8/complex_int8_shared_scale_v1,cell-296cf180f42c5ea4c7d44e6f47193bb48076e1d2c6a7a015942b3ad2b5cc6791,1.160550026979763,0.009816098026931286,5
Q,edc_n17,D8/T8/complex_int8_shared_scale_v1,cell-76781096237628321ecf6a1eb06c75ea9421d8a1a28bf02ffa1433f95d96a76e,0.945288177987095,0.025154321978334337,5
Q,edc_n17,D16/T8/complex_int8_shared_scale_v1,cell-33f4ec0abfd2939887b1846127655b1b8a991b317592fe3e95de4f4469e09bc6,0.8815832550171763,0.004115518007893115,5
Q,edc_n17,D32/T8/complex_int8_shared_scale_v1,cell-025e3b8204291c6c9cf418d39686cfedd7a3f2f53ae40fc22c867809ec2b93e1,1.032450558966957,0.017185882956255227,5
Q,edc_n17,D64/T8/complex_int8_shared_scale_v1,cell-8a8c7cbfc9565073e3a87978145af5be0bde9e16dc6ebbd5ed2540a8481f8526,1.162268516025506,0.002516574051696807,5
Q,edc_n17,D1/T24/complex_int8_shared_scale_v1,cell-75ba4b37eb09856b39b7069e85536803575e26cab6f940a02ee9fb423659e8ac,1.5499790770118125,0.0447374579962343,5
Q,edc_n17,D2/T24/complex_int8_shared_scale_v1,cell-10a546a86f20a86a342e022f8cb21e4968ddbbc83ede6ec453f3ae8b6409284c,1.4073011029977351,0.0026629119529388845,5
Q,edc_n17,D4/T24/complex_int8_shared_scale_v1,cell-ca28b80df0bbb61346f11dcb579067c4be8a56279677ada2a6f4b7e44c6ed844,1.2062145210220478,0.005928069003857672,5
Q,edc_n17,D8/T24/complex_int8_shared_scale_v1,cell-fe2c8f4cc90d0173d6c75a099d05c534796791929e5b5f6dc12c0d6a6bc32225,0.969031949993223,0.004144497972447425,5
Q,edc_n17,D16/T24/complex_int8_shared_scale_v1,cell-eb8c66c0b263ad9dd3d98f58c7a8064389004ac46860c9dd1672a8e09f875fa4,0.9633790340158157,0.029011569975409657,5
Q,edc_n17,D32/T24/complex_int8_shared_scale_v1,cell-10f4a5b20157edf563c48f546fa15f437c6a8c69cdce824a39bf84a8d1c3add1,1.0447070529917255,0.003961142967455089,5
Q,edc_n17,D64/T24/complex_int8_shared_scale_v1,cell-f3942793967b18a75b0fed6480dd6587f117eeb2156242af3b11849e9bf9dd3b,1.1700853909715079,0.007627921004313976,5
Q,hs_n18,D1/T8/split_complex_float32_v1,cell-cde87601882f2fdc3d1805612483d608d3ef97161564649761deb12f18038ac0,1.423223176971078,0.004140152013860643,5
Q,hs_n18,D2/T8/split_complex_float32_v1,cell-0ed5739e09a3788e06add0b2956129ba25736e1a8787942dd358ea2f990fbcbe,1.1869440359878354,0.008531528059393167,5
Q,hs_n18,D4/T8/split_complex_float32_v1,cell-8fc3ac603a1b1c47a22fcd983d1cf216c2dd22271a26c27f778e882fd3870024,1.052922451053746,0.006068952090572566,5
Q,hs_n18,D8/T8/split_complex_float32_v1,cell-b1054bf169f966ab46527680c9f2857407627fdce192e67589e484bf3994f589,1.050681687949691,0.004815239051822573,5
Q,hs_n18,D16/T8/split_complex_float32_v1,cell-faaef68fa7ed87038916e35764fdf4680cfad4f7b06409bce8e93024c09d3a67,1.08935331099201,0.0028689770260825753,5
Q,hs_n18,D32/T8/split_complex_float32_v1,cell-2a4ed2570b383e0cc9be8f709cd0ae9a21d4dc6a256e8134e25b3f3fae555788,1.1635209710220806,0.005222592037171125,5
Q,hs_n18,D64/T8/split_complex_float32_v1,cell-ad5e810b1f76dd99cb1d34c9e7b48b657139a160980da8753b818cd2f4116a0e,1.2859822409809567,0.0022823759936727583,5
Q,hs_n18,D1/T24/split_complex_float32_v1,cell-3cb46ae80fdcdd4d84dee60087ccc85073f7c0e667a2264fb502e2abfc11d127,1.390246268012561,0.021732196968514472,5
Q,hs_n18,D2/T24/split_complex_float32_v1,cell-1502b09b7a622b362b18ba19df114efe94cb66c73a73e13ea9baa97d91ba9aa0,1.1430328860296868,0.005421767011284828,5
Q,hs_n18,D4/T24/split_complex_float32_v1,cell-ca877e196041c90fd6f4544d1e5a5efe701752039d9b1114a8db946dffa1bae5,1.0357315019937232,0.01144342205952853,5
Q,hs_n18,D8/T24/split_complex_float32_v1,cell-db769d8630f54b0f6c15da92d4e954d03f44be0e4a9d4e90db45fcafb83df3ed,1.061479467956815,0.02319791802437976,5
Q,hs_n18,D16/T24/split_complex_float32_v1,cell-4fd7bfa1c356ab3e86439ed994142ee1e8b1a52d2bf72c87dcd8276241b80d42,1.0617420939961448,0.015030455018859357,5
Q,hs_n18,D32/T24/split_complex_float32_v1,cell-81e3e536bbbb3ab49a1f200dba64f59701a59f9246128a9fba4fe63dc4c0a65a,1.1435559960082173,0.006051431002561003,5
Q,hs_n18,D64/T24/split_complex_float32_v1,cell-b769d86a4617218ab819caacbb604a8ad35ea0debba72f546b845fe845f7416a,1.2674316620104946,0.008997476019430906,5
Q,hs_n18,D1/T8/complex_int8_shared_scale_v1,cell-6b1a31d7984b1fae32e9d377ec2ad1a58c9ec2e32c82cdb9abb508ca4c6efa37,1.2608115170150995,0.011632077977992594,5
Q,hs_n18,D2/T8/complex_int8_shared_scale_v1,cell-a82033fd70e8f39ab4827c68af07a2b0d0a80c7e962a3cbc9faad6f2be3df547,1.1261423200485297,0.010352376906666905,5
Q,hs_n18,D4/T8/complex_int8_shared_scale_v1,cell-f8e5f77ddbcd944e83b05fc3b89b0e4045b283344bd5d28ce37f3c24514b85ee,1.0405263550346717,0.02284368104301393,5
Q,hs_n18,D8/T8/complex_int8_shared_scale_v1,cell-bf008e921538d74a8c0a110d122b4adf30718148f4ebd388676fa1f92900a370,1.031305038020946,0.012308576027862728,5
Q,hs_n18,D16/T8/complex_int8_shared_scale_v1,cell-e3ed43dc38b8a82ff0bbb13634edff06e2c3384ef6e396fba71cc4e8f0724326,1.0716491310158744,0.005015578935854137,5
Q,hs_n18,D32/T8/complex_int8_shared_scale_v1,cell-ab39e84fd14b8e44fad59264d1be0077b033437e52d646aa5015f5811a421e8d,1.1488347830018029,0.0029507490107789636,5
Q,hs_n18,D64/T8/complex_int8_shared_scale_v1,cell-d6f1c14d9bd3d51155fd6793a2656263657ce7de57d4b80d83920eaa890c49bb,1.2698139639687724,0.004490156949032098,5
Q,hs_n18,D1/T24/complex_int8_shared_scale_v1,cell-9ec2a2e012e4e825c75dc51c2a515bd1f86c7005ec5cb7154c5b7a297172dbe5,1.2739312629564665,0.007109193946234882,5
Q,hs_n18,D2/T24/complex_int8_shared_scale_v1,cell-7d19a67e44cc3fbd3f47addf503519d9673badc1f8822142f5d8896adb02628e,1.1081737390486524,0.0034325430169701576,5
Q,hs_n18,D4/T24/complex_int8_shared_scale_v1,cell-99105ac859c8519f3109d1bebd8d542fa8e46156b1bb809dd933f76afd533233,1.052492714021355,0.0209533569868654,5
Q,hs_n18,D8/T24/complex_int8_shared_scale_v1,cell-c5908a50e8aa47fc49acbc9171c29237236f715c074c649718ae25ff2a4b3bc9,1.0340527209918946,0.006593035999685526,5
Q,hs_n18,D16/T24/complex_int8_shared_scale_v1,cell-419cbac8b2c4692cf7447bc547334f5889f48b2d324ac69d021fd0cb0915c9d9,1.0744637490133755,0.010962962987832725,5
Q,hs_n18,D32/T24/complex_int8_shared_scale_v1,cell-7ac5a8840b81fc3a095623966795a618ca4d67ec6cd537fc206c80dd12069002,1.1526392219820991,0.012940622982569039,5
Q,hs_n18,D64/T24/complex_int8_shared_scale_v1,cell-d1be78175025142c0fb69523f7d8717701fde70eb06ae0aed7a4ca09a1f933df,1.2743247160105966,0.015543779009021819,5
Q,qrng_n18,D1/T8/split_complex_float32_v1,cell-80503432509a46026c261479ceccb14d6e7b19607484fcc1cd4ef0a1c49f2f1b,0.8420752920210361,0.01248286699410528,5
Q,qrng_n18,D2/T8/split_complex_float32_v1,cell-d446a4982d3e75fdfd6d50464a025c10a97c889ccf8d395d343c589f51efaf65,0.5962806009920314,0.004017914994619787,5
Q,qrng_n18,D4/T8/split_complex_float32_v1,cell-80955750d006c9840ed951e586f670c7b592cd9a479be7d35e205a6f0d093a76,0.4857287739869207,0.003397455031517893,5
Q,qrng_n18,D8/T8/split_complex_float32_v1,cell-9b14b80b449aa05726e00f9bf0723f1fadea576674bb5c4df15d16125474e812,0.49056475702673197,0.001402241992764175,5
Q,qrng_n18,D16/T8/split_complex_float32_v1,cell-209d6ee29d91f68e6e901b5ce6c153418585520ff9cd7e56837b77916c76cfcf,0.5086045649950393,0.0028040509787388146,5
Q,qrng_n18,D32/T8/split_complex_float32_v1,cell-46e0b391c446513649bd1504d61611e35789fe36a180a8c553acb5f936d17f86,0.5873867609770969,0.006333208060823381,5
Q,qrng_n18,D64/T8/split_complex_float32_v1,cell-d5f96c62ddaeeb44586c4e0eb146db1abf9ec1900aef6bc302cf8b5cd41231e0,0.6905515459948219,0.00839275901671499,5
Q,qrng_n18,D1/T24/split_complex_float32_v1,cell-ada19a5f318838226e4aea2720fe8cbd47ec8b6e682d254cbf581883c14453af,0.7563020460074767,0.002742408018093556,5
Q,qrng_n18,D2/T24/split_complex_float32_v1,cell-11f641a0a0583579fbe992da71fbe792ccac8413ed4f623292516202998e0577,0.5591567999799736,0.005004066973924637,5
Q,qrng_n18,D4/T24/split_complex_float32_v1,cell-5690d57216e38a5252527fdb3b9168ad0cf36741e84a4b7f468e5b7e17e8c3a1,0.4593282630085014,0.008881109999492764,5
Q,qrng_n18,D8/T24/split_complex_float32_v1,cell-be9c87c442e8e8ea3df205d48c2b4f105a26d951b4760e02d028d36df498c86b,0.4673383650369942,0.004139370983466506,5
Q,qrng_n18,D16/T24/split_complex_float32_v1,cell-988fb81ea048da9b93c3018384c9721613957a393797ba15a01f77df3d8a2842,0.47748271201271564,0.005680881964508444,5
Q,qrng_n18,D32/T24/split_complex_float32_v1,cell-6c6e51e89af5c2994c66db9a3a97462447fdd322e8a3ecebab9cd28415e42b4b,0.5519158500246704,0.006233608990442008,5
Q,qrng_n18,D64/T24/split_complex_float32_v1,cell-880b187d4c2816f4c9cb8833330c79bb95c52476136050fc1698a5fbd2de0045,0.6580340990331024,0.011215156060643494,5
Q,qrng_n18,D1/T8/complex_int8_shared_scale_v1,cell-36bdafe3cf20080652efe1c0112ba180558ae65c9dc10ed38d8d4f68763481b5,0.5307466730009764,0.002211090992204845,5
Q,qrng_n18,D2/T8/complex_int8_shared_scale_v1,cell-2a1c4806dac4030490a3e1b1862f1cc00337e987991e6a4cea142681eeeeff16,0.4492400700110011,0.013188826967962086,5
Q,qrng_n18,D4/T8/complex_int8_shared_scale_v1,cell-45486ca01ba926c3df62b8165dc7bbd6e5298580d3f710b9f675f989b4ba4ee0,0.40310948103433475,0.02057982998667285,5
Q,qrng_n18,D8/T8/complex_int8_shared_scale_v1,cell-d91e3458b8c151188600720c3c6d8ef4e4a305637cbb8aeae21995f1a2a48fe7,0.40492931596236303,0.006244763964787126,5
Q,qrng_n18,D16/T8/complex_int8_shared_scale_v1,cell-97b43b3b9ec9668947567a030005b73fdd877d3fc958f08bd326f77a7d2e252d,0.4240001550060697,0.003961889015045017,5
Q,qrng_n18,D32/T8/complex_int8_shared_scale_v1,cell-3412efa991ceaddd058ca0438e979b962cfc794c514c82b6b5e25a4f207d1384,0.5346950079547241,0.0048856259090825915,5
Q,qrng_n18,D64/T8/complex_int8_shared_scale_v1,cell-e320b0b54a34b53939e3504090ef94cc1183518d91889b6fd24bacfe8a763bab,0.6215395989711396,0.019578009960241616,5
Q,qrng_n18,D1/T24/complex_int8_shared_scale_v1,cell-fdf9208705cf04ecf24b7b5fea3e00812e25adb8e7d3034945aea042f1e9d69d,0.515803046990186,0.0026982900453731418,5
Q,qrng_n18,D2/T24/complex_int8_shared_scale_v1,cell-fa8b59872070d3d946562d96a6a7c2c1c3c445f2c6bfd30a5d84c6654be6ba0e,0.4400524119846523,0.010030378005467355,5
Q,qrng_n18,D4/T24/complex_int8_shared_scale_v1,cell-ca15984a0a023e77e6c7556e74e2c6d6dd69ec7642ed1add6fdcffdbb28c340d,0.39732753299176693,0.020620025985408574,5
Q,qrng_n18,D8/T24/complex_int8_shared_scale_v1,cell-6180cfff5f5e2cc3beb925910c09fdf94270103347d6323cfee59eaf511392a6,0.4163380640093237,0.01692489697597921,5
Q,qrng_n18,D16/T24/complex_int8_shared_scale_v1,cell-2fb630bbbd221e20ac93712a0f55442cc3e0c9c8df609c2ccc7813743b4816e2,0.42353987001115456,0.01643204700667411,5
Q,qrng_n18,D32/T24/complex_int8_shared_scale_v1,cell-035be98c8f9191cfdcb505f7cfbc0e9bd52b48eb43b72ed274c2d857f709d02f,0.5206055709859356,0.015052761998958886,5
Q,qrng_n18,D64/T24/complex_int8_shared_scale_v1,cell-bb0ac96c905cee1ceeb423e63ee7a56014368a25ad0c94a00db17680b67954d4,0.6093556960113347,0.01320389099419117,5
Q,xor_n18,D1/T8/split_complex_float32_v1,cell-f50b142657d3734cfd4d8f0db8669eef42ec5f4174f4eb677bd1d7da8a92392a,3.075114142964594,0.008935863035731018,5
Q,xor_n18,D2/T8/split_complex_float32_v1,cell-de788082ffb06bde872fa9eedd408693934d23caf525703ecaa40f5484672934,2.3039266699925065,0.013409223989583552,5
Q,xor_n18,D4/T8/split_complex_float32_v1,cell-fbd6bded04649957a4d702cf8e87eb38cbe73f4dc4469fadee76effa61ec6d8e,1.8523131950059906,0.010649693023879081,5
Q,xor_n18,D8/T8/split_complex_float32_v1,cell-b55b798f67f6dbccd36ebbef87d64247a4c24253619242b7f83ceb4506f5e24f,1.4468186849844642,0.009932292974554002,5
Q,xor_n18,D16/T8/split_complex_float32_v1,cell-7a3fdf41530e9175fb1a2f2bec3510675b27863b9ec01cbe8dcd90056bcb0228,1.282999173970893,0.006034779013134539,5
Q,xor_n18,D32/T8/split_complex_float32_v1,cell-77a815727ddfb257582e794a5683f8e454452515337352271e05799f45bb0cdc,1.3479092569905333,0.005267095053568482,5
Q,xor_n18,D64/T8/split_complex_float32_v1,cell-b3bf999e049eb1415ba17fcd1dce9e224d71fdb744366e613680708b8cd6fc66,1.4412108510150574,0.007321433979086578,5
