phase,case_id,cell_id,metric,median,raw_mad,count,role
calibration,hs_n18,cell-28e421ddfab83ffdf7704a5a2276d50a4ea00c5880427e302941b0cc0d19a911,job_to_state_s,2.3842208420392126,0.014858310052659363,5,
calibration,hs_n18,cell-28e421ddfab83ffdf7704a5a2276d50a4ea00c5880427e302941b0cc0d19a911,job_to_state_cached_path_s,2.384221202984918,0.014858212962280959,5,
calibration,hs_n18,cell-28e421ddfab83ffdf7704a5a2276d50a4ea00c5880427e302941b0cc0d19a911,kernel_s,0.5402162610000001,0.002604064000000128,5,
calibration,bb84_n18,cell-eb2548071828650cc05635ad048ef953f9504c14d438c31c66c6df44a6238e6e,prepared_call_s,0.39919496001675725,0.004374367999844253,5,
calibration,bb84_n18,cell-eb2548071828650cc05635ad048ef953f9504c14d438c31c66c6df44a6238e6e,job_to_state_s,0.4344261780497618,0.003907818056177348,5,
calibration,bb84_n18,cell-eb2548071828650cc05635ad048ef953f9504c14d438c31c66c6df44a6238e6e,job_to_state_cached_path_s,0.43442677601706237,0.0039078539703041315,5,
calibration,bb84_n18,cell-eb2548071828650cc05635ad048ef953f9504c14d438c31c66c6df44a6238e6e,kernel_s,0.017877202000000002,3.298599999999874e-05,5,
calibration,edc_n17,cell-8a8c7cbfc9565073e3a87978145af5be0bde9e16dc6ebbd5ed2540a8481f8526,prepared_call_s,1.162268516025506,0.002516574051696807,5,
calibration,edc_n17,cell-8a8c7cbfc9565073e3a87978145af5be0bde9e16dc6ebbd5ed2540a8481f8526,job_to_state_s,1.3461690850090235,0.003246433043386787,5,
calibration,edc_n17,cell-8a8c7cbfc9565073e3a87978145af5be0bde9e16dc6ebbd5ed2540a8481f8526,job_to_state_cached_path_s,1.3461697089951485,0.0032467059791088104,5,
calibration,edc_n17,cell-8a8c7cbfc9565073e3a87978145af5be0bde9e16dc6ebbd5ed2540a8481f8526,kernel_s,0.019108938999999995,5.266300000000487e-05,5,
calibration,stress_n18_l2,cell-f49e7f228421f6a6167eddaedbe808848e774f9cce661f9c4148521c202fa290,prepared_call_s,1.403588838991709,0.005492008989676833,5,
calibration,stress_n18_l2,cell-f49e7f228421f6a6167eddaedbe808848e774f9cce661f9c4148521c202fa290,job_to_state_s,1.908042213995941,0.008789313025772572,5,
calibration,stress_n18_l2,cell-f49e7f228421f6a6167eddaedbe808848e774f9cce661f9c4148521c202fa290,job_to_state_cached_path_s,1.9080429779714905,0.008789706975221634,5,
calibration,stress_n18_l2,cell-f49e7f228421f6a6167eddaedbe808848e774f9cce661f9c4148521c202fa290,kernel_s,0.021005140999999998,5.072700000000041e-05,5,
calibration,hs_n18,cell-dba233cc0f1c1729ed01ee3b570aabd2782fc95fc7cb7b4885637ea77d9c7961,prepared_call_s,2.0462775490013883,0.038423112011514604,5,
calibration,hs_n18,cell-dba233cc0f1c1729ed01ee3b570aabd2782fc95fc7cb7b4885637ea77d9c7961,job_to_state_s,2.311177909024991,0.03058560803765431,5,
calibration,hs_n18,cell-dba233cc0f1c1729ed01ee3b570aabd2782fc95fc7cb7b4885637ea77d9c7961,job_to_state_cached_path_s,2.3111783760250546,0.030585763044655323,5,
calibration,hs_n18,cell-dba233cc0f1c1729ed01ee3b570aabd2782fc95fc7cb7b4885637ea77d9c7961,kernel_s,0.437325831,0.0022071980000000213,5,
calibration,hs_n18,cell-af6c75cfca42bd5528196c197d5b8e266d7c0a35ba0a8f28b2ed96e658e9563f,prepared_call_s,2.416539889003616,0.03193081001518294,7,
calibration,hs_n18,cell-af6c75cfca42bd5528196c197d5b8e266d7c0a35ba0a8f28b2ed96e658e9563f,job_to_state_s,2.6844135260325857,0.03890928498003632,7,
calibration,hs_n18,cell-af6c75cfca42bd5528196c197d5b8e266d7c0a35ba0a8f28b2ed96e658e9563f,job_to_state_cached_path_s,2.6844139270251617,0.03890947997570038,7,
calibration,hs_n18,cell-af6c75cfca42bd5528196c197d5b8e266d7c0a35ba0a8f28b2ed96e658e9563f,kernel_s,0.191667486,0.001500141000000066,7,
calibration,bb84_n18,cell-4ec858e90d26b934caa128dfba75b25639ca40b79d73f85c81477b7c24c1ce12,prepared_call_s,0.7668362109689042,0.0046395090175792575,7,
calibration,bb84_n18,cell-4ec858e90d26b934caa128dfba75b25639ca40b79d73f85c81477b7c24c1ce12,job_to_state_s,0.7916922050062567,0.0044048859854228795,7,
calibration,bb84_n18,cell-4ec858e90d26b934caa128dfba75b25639ca40b79d73f85c81477b7c24c1ce12,job_to_state_cached_path_s,0.791692525963299,0.004404943028930575,7,
calibration,bb84_n18,cell-4ec858e90d26b934caa128dfba75b25639ca40b79d73f85c81477b7c24c1ce12,kernel_s,0.098817664,0.00012658299999998568,7,
calibration,edc_n17,cell-133afcdcb9fa34a6a6de42957d13828ae28575e5d53e58c55714a4d0c9800322,prepared_call_s,3.9570396880153567,0.07943959400290623,5,
calibration,edc_n17,cell-133afcdcb9fa34a6a6de42957d13828ae28575e5d53e58c55714a4d0c9800322,job_to_state_s,4.080681107006967,0.07773665199056268,5,
calibration,edc_n17,cell-133afcdcb9fa34a6a6de42957d13828ae28575e5d53e58c55714a4d0c9800322,job_to_state_cached_path_s,4.080681674007792,0.07773639803053811,5,
calibration,edc_n17,cell-133afcdcb9fa34a6a6de42957d13828ae28575e5d53e58c55714a4d0c9800322,kernel_s,2.322795199,0.010675089000000249,5,
calibration,edc_n17,cell-ca28b80df0bbb61346f11dcb579067c4be8a56279677ada2a6f4b7e44c6ed844,prepared_call_s,1.2062145210220478,0.005928069003857672,5,
calibration,edc_n17,cell-ca28b80df0bbb61346f11dcb579067c4be8a56279677ada2a6f4b7e44c6ed844,job_to_state_s,1.3886654160451144,0.006687773042358458,5,
calibration,edc_n17,cell-ca28b80df0bbb61346f11dcb579067c4be8a56279677ada2a6f4b7e44c6ed844,job_to_state_cached_path_s,1.3886657350230962,0.006687515997327864,5,
calibration,edc_n17,cell-ca28b80df0bbb61346f11dcb579067c4be8a56279677ada2a6f4b7e44c6ed844,kernel_s,0.23627333,0.00013959299999999342,5,
calibration,qrng_n18,cell-4fc96ce3cc3bf7832a726d19fb341aa5a616bffdbf0c8c4720d2a98e30b82dda,prepared_call_s,0.9071707469993271,0.03727709798840806,5,
calibration,qrng_n18,cell-4fc96ce3cc3bf7832a726d19fb341aa5a616bffdbf0c8c4720d2a98e30b82dda,job_to_state_s,0.9332750270259567,0.03630901197902858,5,
calibration,qrng_n18,cell-4fc96ce3cc3bf7832a726d19fb341aa5a616bffdbf0c8c4720d2a98e30b82dda,job_to_state_cached_path_s,0.9332753960043192,0.03630904504097998,5,
calibration,qrng_n18,cell-4fc96ce3cc3bf7832a726d19fb341aa5a616bffdbf0c8c4720d2a98e30b82dda,kernel_s,0.382637294,0.00040544499999994876,5,
calibration,stress_n16_l2,cell-49f1100891847b4189062a715bc25fa7777ac0c6c1bb350e6410cbacbfc75f93,prepared_call_s,2.877172381966375,0.01793520397040993,5,
calibration,stress_n16_l2,cell-49f1100891847b4189062a715bc25fa7777ac0c6c1bb350e6410cbacbfc75f93,job_to_state_s,3.1118640540516935,0.0052313770283944905,5,
calibration,stress_n16_l2,cell-49f1100891847b4189062a715bc25fa7777ac0c6c1bb350e6410cbacbfc75f93,job_to_state_cached_path_s,3.111874358030036,0.0052412450313568115,5,
calibration,stress_n16_l2,cell-49f1100891847b4189062a715bc25fa7777ac0c6c1bb350e6410cbacbfc75f93,kernel_s,1.454809751,0.0016008490000001263,5,
calibration,edc_n17,cell-d7aa7d86afa0e8dc33101bf830891a0fa0bce3622946b1ab20b33c49c6432635,prepared_call_s,3.9973586130072363,0.031448736030142754,5,
calibration,edc_n17,cell-d7aa7d86afa0e8dc33101bf830891a0fa0bce3622946b1ab20b33c49c6432635,job_to_state_s,4.125405688944738,0.031593214021995664,5,
calibration,edc_n17,cell-d7aa7d86afa0e8dc33101bf830891a0fa0bce3622946b1ab20b33c49c6432635,job_to_state_cached_path_s,4.125406014965847,0.031593366991728544,5,
