view,case_id,role,cell_id,median_job_to_state_cached_path_s,raw_mad_cached_s,median_prepared_call_s,count,accuracy_qualified
W,xor_n22,upmem_f32,cell-6add4e96c4061a5a8166d07c12d1ac7c7c033616b1e9c3998e26422a91cee140,3.609449764015153,0.017528962984215468,3.5136082919780165,5,True
W,xor_n22,upmem_int8,cell-eb5f93756eec0085316a903639a4f61ad0ea3cf034ca7c0304e15af3b56d2ceb,3.6465512690483592,0.010501447948627174,3.5535594549728557,5,True
W,xor_n22,quest32_p8,cell-724739ddfae2030e3a0c38179b35c75cb24b2080e61840f70ee1ec160bacf724,0.5447811980266124,0.00041014194721356034,0.5447380639961921,5,True
W,xor_n22,quest32_p1,cell-aa3fbb7ca9a09de9028b5d939f35f120cb1ea72117f62fbf745b0166069a9dae,0.5384022109792568,0.00020439998479560018,0.5383585559902713,5,True
W,xor_n22,numpy_f32_p1,cell-ea50829fdb96986ce05c069e547f7ca660dd10e627125238876a414e37056e03,0.4887182689853944,0.010998426005244255,0.30738369503524154,5,True
W,xor_n24,upmem_f32,cell-cb5f50c66134d77f35edb40da3b2e2a8d93f2d211df36ee48d8e955ec45c3011,13.425796177994926,0.028010073001496494,13.31345588102704,5,True
W,xor_n24,upmem_int8,cell-08664678489751a6e3563a19ea041c62e1aef8c0d809cda220318669de382212,13.866574856976513,0.07209152093855664,13.754783868032973,5,True
W,xor_n24,quest32_p8,cell-fb5be0d05c1f9d8f7f199aa893bdfa6760a53d2a12e82f3715e6f0408f3d409b,2.338401664979756,0.00026650901418179274,2.3383559469948523,5,True
W,xor_n24,quest32_p1,cell-a031a984ded0860dfbb341ed160c103ce5ec6f6fff0e6086ca28ffd0970316fe,2.3432547820266336,0.0009837750112637877,2.343209397047758,5,True
W,xor_n24,numpy_f32_p1,cell-5bd79f2dfc4ea43048dc4afaf74e08d5fbfc4c319e765ee0fb419a2ca2335aa8,2.344000804994721,0.0037840320146642625,1.613488146045711,5,True
W,xor_n26,quest32_p8,cell-3bc8151827cdd61e7501b802104c6ebae9d1c24d6ae1a6a8f77bf0618352bab9,10.242652051034383,0.007013823953457177,10.24260574602522,5,True
W,xor_n26,quest32_p1,cell-d626d7333e51c1900ca2ed0700f6533c0196e7bedec4a924c0734771006a02be,10.16812354105059,0.01740270492155105,10.168076808040496,5,True
